fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,name_2,trip_category,keep_for_od,feature_source
23708,"2466749774",Bank of Valletta,,,,,,,,"""amenity""=>""atm"",""check_date""=>""2026-03-19""",In-Naxxar,Personal Errands,Yes,point
23711,"9913814509",,,,,,,,,"""amenity""=>""fuel"",""check_date""=>""2026-03-19""",In-Naxxar,Personal Errands,Yes,point
23712,"7038821511",National Lottery,,,,,,,,"""check_date""=>""2026-03-19"",""old_name""=>""Maltco"",""operator""=>""IZI Interactive Limited"",""shop""=>""lottery"",""website""=>""https://www.lottery.mt""",In-Naxxar,Shopping,Yes,point
23713,"8392325303",JAVA Breakfast and Brunch,,,,,,,,"""addr:city""=>""In-Naxxar"",""addr:country""=>""MT"",""addr:housenumber""=>""1"",""addr:street""=>""Pjazza Vittorja"",""amenity""=>""cafe"",""check_date""=>""2026-03-19"",""cuisine""=>""breakfast;lunch;coffee_shop"",""opening_hours""=>""07:00-15:00"",""outdoor_seating""=>""yes"",""phone""=>""+35621437072"",""website""=>""https://www.javamalta.com/""",In-Naxxar,Recreation,Yes,point
23714,"2466754164",HSBC,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""brand""=>""HSBC"",""brand:wikidata""=>""Q190464"",""check_date""=>""2026-03-19""",In-Naxxar,Personal Errands,Yes,point
23716,"5147487371",Għaqda Muzikali Vittorja,,,,,,,,"""check_date""=>""2026-03-19"",""club""=>""music""",In-Naxxar,Others,Yes,point
23717,"9866065506",,,,,,,,,"""check_date""=>""2026-03-19"",""tourism""=>""museum""",In-Naxxar,Recreation,Yes,point
23718,"6314592339",Palazzo Parisio and Gardens,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2026-03-19""",In-Naxxar,Recreation,Yes,point
23720,"5265304949",,,,,,,,,"""historic""=>""memorial""",In-Naxxar,Recreation,Yes,point
23722,"12189155548",,gate,,,,,,,,In-Naxxar,Others,Yes,point
23723,"12504223773",,,,,,,,survey_point,,In-Naxxar,Others,Yes,point
23724,"12756729611",,,,,,,,survey_point,,In-Naxxar,Others,Yes,point
23726,"12911230872",L'altra Cantina,,,,,,,,"""addr:city""=>""In-Naxxar"",""addr:housenumber""=>""43"",""addr:street""=>""Pjazza Vittorja"",""amenity""=>""restaurant"",""check_date""=>""2026-03-19"",""contact:facebook""=>""https://www.facebook.com/p/Laltra-Cantina-61560407960037/"",""email""=>""fabio@lacantinadegliamici.net"",""mobile""=>""+356 9975 2865"",""opening_hours""=>""Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 17:00-24:00"",""payment:cash""=>""yes"",""payment:credit_cards""=>""yes"",""payment:debit_cards""=>""yes"",""wheelchair""=>""limited""",In-Naxxar,Recreation,Yes,point
23727,"12911260487",Giordano Italian Pizza & Restaurant,,,,,,,,"""addr:city""=>""In-Naxxar"",""addr:street""=>""Triq il-Markiż Giuseppe Scicluna"",""air_conditioning""=>""yes"",""amenity""=>""restaurant"",""check_date""=>""2026-03-19"",""contact:facebook""=>""https://www.facebook.com/giordanoitalianpizzaandrestaurantmalta/"",""cuisine""=>""italian;pizza"",""mobile""=>""+356 7928 2840"",""opening_hours""=>""Tu-Fr 12:00-15:00,19:00-23:00; Sa-Su 12:00-16:00,19:00-23:00"",""payment:cash""=>""yes"",""payment:credit_cards""=>""yes"",""payment:debit_cards""=>""yes"",""wheelchair""=>""yes""",In-Naxxar,Recreation,Yes,point
23728,"13099099458",Pulizija ta' Malta,,,,,,,,"""amenity""=>""police"",""check_date""=>""2025-08-26""",In-Naxxar,Personal Errands,Yes,point
23729,"13235996472",Fondazzjoni Ħajja Indipendenti,,,,,,,,"""check_date""=>""2026-03-19"",""office""=>""ngo""",In-Naxxar,Commuting to work,Yes,point
23730,"13235996473",Frisk,,,,,,,,"""amenity""=>""cafe"",""check_date""=>""2026-03-19""",In-Naxxar,Recreation,Yes,point
23731,"13235996474",,,,,,,,,"""amenity""=>""fast_food"",""check_date""=>""2026-03-19"",""cuisine""=>""chicken""",In-Naxxar,Recreation,Yes,point
23732,"13235996475",,,,,,,,,"""amenity""=>""bar"",""check_date""=>""2026-03-19""",In-Naxxar,Recreation,Yes,point
23733,"13235996476",New Style,,,,,,,,"""check_date""=>""2026-03-19"",""shop""=>""hairdresser""",In-Naxxar,Shopping,Yes,point
23734,"13235996477",Images Photo Studio,,,,,,,,"""check_date""=>""2026-03-19"",""craft""=>""photographer""",In-Naxxar,Commuting to work,Yes,point
23735,"13235996478",Mannarinu,,,,,,,,"""amenity""=>""cafe"",""check_date""=>""2026-03-19""",In-Naxxar,Recreation,Yes,point
23736,"13235996479",Alfred's,,,,,,,,"""amenity""=>""cafe"",""check_date""=>""2026-03-19""",In-Naxxar,Recreation,Yes,point
23737,"11937472024",Floreal,,,,,,,,"""addr:housenumber""=>""75/77 labour avenue, Naxxar"",""check_date""=>""2026-03-19"",""description""=>""Flower shop"",""phone""=>""+35627470744"",""shop""=>""florist""",In-Naxxar,Shopping,Yes,point
23738,"13235996466",MyConvenience Naxxar,,,,,,,,"""check_date""=>""2026-03-19"",""shop""=>""convenience""",In-Naxxar,Shopping,Yes,point
23744,"2466745711",BNF Bank,,,,,,,,"""amenity""=>""atm"",""check_date""=>""2025-10-15""",In-Naxxar,Personal Errands,Yes,point
23745,"2826228093",,,,,,,,,"""access""=>""yes"",""addr:city""=>""In-Naxxar"",""addr:country""=>""MT"",""leisure""=>""playground""",In-Naxxar,Recreation,Yes,point
23746,"13235996434",Ta' Spiru Barber Shop,,,,,,,,"""check_date""=>""2026-03-19"",""hairdresser""=>""barber"",""shop""=>""hairdresser""",In-Naxxar,Shopping,Yes,point
23751,"3097227835",,,,,,,,,"""access""=>""yes"",""amenity""=>""toilets"",""check_date""=>""2025-08-26"",""fee""=>""no"",""wheelchair""=>""no""",In-Naxxar,Personal Errands,Yes,point
23754,"3572362882",Naxxar Pharmacy,,,,,,,,"""amenity""=>""pharmacy"",""check_date""=>""2026-03-19"",""healthcare""=>""pharmacy""",In-Naxxar,Medical Purpose,Yes,point
23757,"7038905710",izibet,,,,,,,,"""check_date""=>""2026-03-19"",""shop""=>""bookmaker""",In-Naxxar,Shopping,Yes,point
23759,"13235996467",Doggy Styles,,,,,,,,"""check_date""=>""2026-03-19"",""shop""=>""pet""",In-Naxxar,Shopping,Yes,point
23760,"13235996468",BNF Bank,,,,,,,,"""amenity""=>""bank"",""check_date""=>""2026-03-19""",In-Naxxar,Personal Errands,Yes,point
23761,"13235996469",Dawra Durella,,,,,,,,"""amenity""=>""childcare"",""check_date""=>""2026-03-19""",In-Naxxar,Education,Yes,point
23762,"13235996471",Panina,,,,,,,,"""amenity""=>""cafe"",""check_date""=>""2026-03-19""",In-Naxxar,Recreation,Yes,point
23763,"13235996483",Atlas Insurance,,,,,,,,"""check_date""=>""2026-03-19"",""office""=>""insurance""",In-Naxxar,Commuting to work,Yes,point
23764,"7038940668",dentrade,,,,,,,,"""check_date""=>""2025-10-16"",""disused:office""=>""company""",In-Naxxar,Others,Yes,point
23765,"10559204374",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",In-Naxxar,Personal Errands,Yes,point
23766,"13235996481",2N Beauty Studio,,,,,,,,"""check_date""=>""2025-10-16"",""shop""=>""beauty""",In-Naxxar,Shopping,Yes,point
23768,"7038940743",,,,,,,,,"""shop""=>""stationery""",In-Naxxar,Shopping,Yes,point
23769,"13235996470",,,,,,,,,"""addr:housenumber""=>""71"",""addr:street""=>""Triq il-Parroċċa""",In-Naxxar,Others,Yes,point
23779,"5265304950",,,,,,,,,"""amenity""=>""atm"",""operator""=>""APS""",In-Naxxar,Personal Errands,Yes,point
23780,"13136181204",,,,,,,,survey_point,,In-Naxxar,Others,Yes,point
23783,"11119805547",Meats and Eats,,,,,,,,"""addr:housenumber""=>""115"",""addr:street""=>""Triq San Pawl"",""check_date""=>""2026-03-19"",""email""=>""info@meatsandeats.com.mt"",""opening_hours""=>""Mo-Sa 09:00-20:00; Su,PH 09:00-13:00"",""phone""=>""+356 2780 9588"",""shop""=>""butcher"",""website""=>""https://meatsandeats.com.mt""",In-Naxxar,Shopping,Yes,point
23790,"7272881016",Brooklyn,,,,,,,,"""check_date""=>""2025-08-28"",""shop""=>""houseware""",San Pawl il-Baħar,Shopping,Yes,point
23791,"13070276901",Tony Camilleri (Il-Bayzo),,,,,,,,"""artwork_type""=>""statue"",""tourism""=>""artwork""",San Pawl il-Baħar,Recreation,Yes,point
23792,"7272881015",MyConvenience Saint Paul's Bay,,,,,,,,"""addr:city""=>""San Pawl il-Baħar"",""addr:street""=>""Triq San Pawl"",""check_date""=>""2025-08-21"",""operator""=>""MyConvenience / MySupermarket (Malta)"",""shop""=>""convenience"",""website""=>""https://my.mt/locations/""",San Pawl il-Baħar,Shopping,Yes,point
23793,"7272881013",Ideal,,,,,,,,"""check_date""=>""2025-10-15"",""shop""=>""convenience""",San Pawl il-Baħar,Shopping,Yes,point
23796,"4791140840",Mr. Maxims Jr.,,,,,,,,"""check_date""=>""2025-08-21"",""disused:shop""=>""bakery"",""name:en""=>""Mr. Maxims Jr.""",San Pawl il-Baħar,Others,Yes,point
23797,"13070277001",Saint Mary's Pharmacy,,,,,,,,"""amenity""=>""pharmacy"",""check_date""=>""2025-08-21"",""healthcare""=>""pharmacy""",San Pawl il-Baħar,Medical Purpose,Yes,point
23798,"7272881012",,,,,,,,,"""check_date""=>""2025-07-02"",""shop""=>""houseware""",San Pawl il-Baħar,Shopping,Yes,point
23799,"7002861914",CL Salon,,,,,,,,"""check_date""=>""2025-08-28"",""shop""=>""hairdresser""",San Pawl il-Baħar,Shopping,Yes,point
23800,"4158241014",Aquatica Scuba Diving,,,,,,,,"""check_date""=>""2025-08-21"",""shop""=>""scuba_diving""",San Pawl il-Baħar,Shopping,Yes,point
23801,"7272881009",B. Grima & Sons Ltd.,,,,,,,,"""addr:city""=>""San Pawl il-Baħar"",""addr:country""=>""MT"",""addr:postcode""=>""SPB 3138"",""addr:street""=>""Triq Jean De La Cassiere"",""check_date""=>""2024-05-20"",""office""=>""yes"",""website""=>""bgs.com.mt""",San Pawl il-Baħar,Commuting to work,Yes,point
23802,"7272881011",,,,,,,,,"""check_date""=>""2025-08-21"",""female""=>""yes"",""opening_hours""=>""Tu-Th 09:00-18:00; Fr,Sa 09:00-19:00"",""shop""=>""hairdresser""",San Pawl il-Baħar,Shopping,Yes,point
23803,"7002852542",,,,,,,,,"""check_date""=>""2025-07-02"",""shop""=>""estate_agent""",San Pawl il-Baħar,Shopping,Yes,point
23804,"7002880361",,,,,,,,,"""check_date""=>""2025-07-02"",""shop""=>""estate_agent""",San Pawl il-Baħar,Shopping,Yes,point
23805,"7272881010",MaxPro,,,,,,,,"""check_date""=>""2025-08-21"",""check_date:opening_hours""=>""2024-05-26"",""opening_hours:signed""=>""no"",""shop""=>""hardware""",San Pawl il-Baħar,Shopping,Yes,point
23806,"4158241403",Strand Scuba Diving,,,,,,,,"""check_date""=>""2025-08-28"",""shop""=>""scuba_diving""",San Pawl il-Baħar,Shopping,Yes,point
23807,"13086290082",OPR Services,,,,,,,,"""check_date""=>""2025-08-21"",""office""=>""employment_agency""",San Pawl il-Baħar,Commuting to work,Yes,point
23808,"13086290083",Dragon Mo,,,,,,,,"""check_date""=>""2025-08-21"",""hairdresser""=>""barber"",""shop""=>""hairdresser""",San Pawl il-Baħar,Shopping,Yes,point
23809,"13086290084",RE,,,,,,,,"""brand""=>""RE/MAX"",""brand:wikidata""=>""Q965845"",""check_date""=>""2025-10-15"",""office""=>""estate_agent""",San Pawl il-Baħar,Commuting to work,Yes,point
23810,"13234019883",,,,,,,,,"""check_date""=>""2025-10-15"",""shop""=>""convenience""",San Pawl il-Baħar,Shopping,Yes,point
23811,"13234019884",Spiteri Garage,,,,,,,,"""amenity""=>""car_rental"",""check_date""=>""2025-10-15""",San Pawl il-Baħar,Personal Errands,Yes,point
23812,"13234019885",Elena's Doors and More,,,,,,,,"""check_date""=>""2025-10-15"",""shop""=>""doors""",San Pawl il-Baħar,Shopping,Yes,point
23816,"7272881014",Steve's Food Store,,,,,,,,"""addr:city""=>""San Pawl il-Baħar"",""addr:housenumber""=>""32"",""addr:postcode""=>""SPB 3251"",""addr:street""=>""Triq il-Knisja"",""check_date""=>""2025-08-09"",""email""=>""speedcat175@gmail.com"",""mobile""=>""+356 7940 5232"",""opening_hours""=>""Mo-Fr 06:30-19:00; Sa 06:30-18:00; Su 07:00-12:00"",""payment:cash""=>""yes"",""payment:credit_cards""=>""yes"",""payment:debit_cards""=>""yes"",""phone""=>""+356 2158 3589"",""shop""=>""convenience""",San Pawl il-Baħar,Shopping,Yes,point
23822,"4158241402",Octopus Garden Scuba Diving,,,,,,,,"""addr:postcode""=>""SPB 1000"",""addr:street""=>""Church Square"",""email""=>""info@octopus-garden.net"",""name:de""=>""Octopus Garden Tauchschule und Ausbildungsakademie"",""opening_hours""=>""Mo-Su 08:30-17:00"",""phone""=>""(+356) 21 57 87 25"",""shop""=>""scuba_diving"",""website""=>""https://octopus-garden.net/""",San Pawl il-Baħar,Shopping,Yes,point
23823,"4502313989",da Rossi,,,,,,,,"""amenity""=>""restaurant"",""name:en""=>""da Rossi""",San Pawl il-Baħar,Recreation,Yes,point
23826,"2329334260",,,,,,,,,"""amenity""=>""telephone"",""check_date""=>""2021-11-12""",San Pawl il-Baħar,Personal Errands,Yes,point
23841,"12754819020",Il-Menqa,,,,,,,,"""information""=>""guidepost"",""name:en""=>""Boat Shelter"",""name:mt""=>""Il-Menqa"",""operator""=>""L-Awtorità Maltija għat-Turiżmu"",""tourism""=>""information""",San Pawl il-Baħar,Recreation,Yes,point
23842,"12971827203",The Sea Cloud I Cocktail & Wine Bar,,,,,,,,"""addr:city""=>""San Pawl il-Baħar"",""addr:housenumber""=>""106"",""addr:street""=>""Triq il-Knisja"",""amenity""=>""bar"",""check_date""=>""2025-09-21"",""opening_hours""=>""Mo-We 17:30-23:30; Th 17:30-23:00; Fr-Sa 17:00-24:00; Su 12:30-23:00""",San Pawl il-Baħar,Recreation,Yes,point
23843,"13059657127",Trattoria 102,,,,,,,,"""addr:city""=>""San Pawl il-Baħar"",""addr:housenumber""=>""102"",""addr:street""=>""Triq il-Knisja"",""amenity""=>""restaurant"",""check_date""=>""2025-09-21"",""cuisine""=>""italian"",""email""=>""info@trattoria102.mt"",""mobile""=>""+356 9971 5155"",""website""=>""https://www.trattoria102.mt/""",San Pawl il-Baħar,Recreation,Yes,point
23844,"13141245457",Blue Whale,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-09-13"",""cuisine""=>""chinese""",San Pawl il-Baħar,Recreation,Yes,point
23845,"12444643960",Daphne Caruana Galizia,,,,,,,,"""historic""=>""memorial"",""wikidata""=>""Q115007023"",""wikimedia_commons""=>""Category:Memorial at Daphne Caruana Galizia's assassination site""",San Pawl il-Baħar,Recreation,Yes,point
23846,"3678486149",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23847,"12621340684",,,,,,,,,"""check_date""=>""2026-03-19"",""shop""=>""greengrocer""",San Pawl il-Baħar,Shopping,Yes,point
23851,"2309094639",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23857,"7208489983",Saint James Clinic,,,,,,,,"""addr:city""=>""San Pawl il-Baħar"",""addr:country""=>""MT"",""addr:postcode""=>""SPB 6101"",""addr:street""=>""Triq il-Wardija"",""amenity""=>""doctors"",""check_date""=>""2025-08-21"",""healthcare""=>""doctor"",""healthcare:speciality""=>""dentistry"",""opening_hours""=>""Mo-Fr 07:30-19:30; Sa 08:00-14:00"",""operator""=>""Saint James Hospital Group"",""operator:type""=>""private"",""phone""=>""+35623291000"",""website""=>""https://stjameshospital.com/burmarrad/""",San Pawl il-Baħar,Medical Purpose,Yes,point
23858,"7038333207",Burmarrad Tyre Service,,,,,,,,"""check_date""=>""2025-08-21"",""shop""=>""tyres""",San Pawl il-Baħar,Shopping,Yes,point
23859,"7038357364",Peugeot,,,,,,,,"""brand""=>""Peugeot"",""brand:wikidata""=>""Q6742"",""check_date""=>""2025-08-21"",""shop""=>""car""",San Pawl il-Baħar,Shopping,Yes,point
23860,"11782488191",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23861,"7038329336",McQueen Service Station,,,,,,,,"""addr:street""=>""Triq Burmarrad"",""amenity""=>""fuel"",""check_date""=>""2025-08-21"",""compressed_air""=>""yes""",San Pawl il-Baħar,Personal Errands,Yes,point
23866,"7726013983",,kerb,,,,,,,"""kerb""=>""lowered""",San Pawl il-Baħar,Others,Yes,point
23869,"12610090040",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23870,"13167022611",Nord - The Gourmet Food Market,,,,,,,,"""check_date""=>""2025-09-24"",""shop""=>""deli""",San Pawl il-Baħar,Shopping,Yes,point
23871,"8544382668",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23880,"8711835011",,,,,,,,,"""door""=>""sliding"",""entrance""=>""exit""",San Pawl il-Baħar,Others,Yes,point
23881,"8711835010",,,,,,,,,"""door""=>""sliding"",""entrance""=>""entrance""",San Pawl il-Baħar,Others,Yes,point
23882,"8544382675",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23884,"4149296119",,,,,,,,,"""enforcement""=>""maxspeed""",San Pawl il-Baħar,Others,Yes,point
23885,"3947804453",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23891,"13253673525",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23892,"13253673540",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23893,"13253673542",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23894,"13377607609",,gate,,,,,,,,San Pawl il-Baħar,Others,Yes,point
23905,"7196251934",,,,,,,,,"""shop""=>""hairdresser""",San Pawl il-Baħar,Shopping,Yes,point
23906,"2211593352",,,,,,,,,"""shop""=>""convenience""",San Pawl il-Baħar,Shopping,Yes,point
23907,"2329334250",Damiano's Pizza and Pasta,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-09-21"",""opening_hours""=>""We-Mo 18:15-23:00""",San Pawl il-Baħar,Recreation,Yes,point
23908,"7002882440",,,,"303",,,,,"""amenity""=>""post_box"",""collection_times""=>""Mo-Sa 07:00"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""royal_cypher""=>""no"",""website""=>""https://www.maltapost.com""",San Pawl il-Baħar,Personal Errands,Yes,point
23909,"2329334259",Portobello,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-26""",San Pawl il-Baħar,Recreation,Yes,point
23910,"262829768",,,,,,,,,"""access""=>""foot""",San Pawl il-Baħar,Others,Yes,point
23911,"7038137057",Il Malti,,,,,,,,"""amenity""=>""restaurant""",San Pawl il-Baħar,Recreation,Yes,point
23913,"2282706676",Route 66,,,,,,,,"""amenity""=>""bar""",San Pawl il-Baħar,Recreation,Yes,point
23915,"4158241013",M&A Scuba Equipment,,,,,,,,"""check_date:opening_hours""=>""2023-11-10"",""opening_hours:signed""=>""no"",""shop""=>""sports""",San Pawl il-Baħar,Shopping,Yes,point
23916,"9233190160",Plongée Malte,,,,,,,,"""amenity""=>""dive_centre"",""description""=>""Club de plongée français"",""mobile""=>""+356 9998 8876"",""opening_hours""=>""Mo-Su 08:00-18:00"",""website""=>""https://www.plongee-malte.fr/""",San Pawl il-Baħar,Others,Yes,point
23917,"4779656928",S Fitness Studio,,,,,,,,"""leisure""=>""fitness_centre"",""opening_hours""=>""Mo-Su 06:00-22:00""",San Pawl il-Baħar,Recreation,Yes,point
23918,"4779821829",Omo,,,,,,,,"""name:en""=>""Omo"",""shop""=>""convenience""",San Pawl il-Baħar,Shopping,Yes,point
23919,"7038033187",,,,,,,,,"""shop""=>""mobile_phone""",San Pawl il-Baħar,Shopping,Yes,point
23920,"4779855421",Different Colours,,,,,,,,"""amenity""=>""bar"",""name:en""=>""Different Colours""",San Pawl il-Baħar,Recreation,Yes,point
23921,"7196251935",,,,,,,,,"""shop""=>""convenience""",San Pawl il-Baħar,Shopping,Yes,point
23922,"7038025447",,,,,,,,,"""amenity""=>""bar""",San Pawl il-Baħar,Recreation,Yes,point
23923,"11324074186",Daves,,,,,,,,"""check_date:opening_hours""=>""2023-11-10"",""opening_hours:signed""=>""no"",""shop""=>""convenience""",San Pawl il-Baħar,Shopping,Yes,point
23924,"11332575776",Ella,,,,,,,,"""female""=>""yes"",""male""=>""yes"",""shop""=>""hairdresser""",San Pawl il-Baħar,Shopping,Yes,point
23925,"11338683635",New Style,,,,,,,,"""male""=>""yes"",""shop""=>""hairdresser""",San Pawl il-Baħar,Shopping,Yes,point
23927,"11338740305",London Bottle Shop,,,,,,,,"""shop""=>""beverages""",San Pawl il-Baħar,Shopping,Yes,point
23940,"7037909680",,,,,,,,,"""leisure""=>""slipway""",San Pawl il-Baħar,Recreation,Yes,point
23941,"11341025909",,,,,,,,,"""leisure""=>""slipway"",""noexit""=>""yes""",San Pawl il-Baħar,Recreation,Yes,point
23953,"7040068485",Hornblower Cruises,,,,,,,,"""addr:postcode""=>""SPB 2508"",""addr:street""=>""Dawret il-Gzejjer"",""tourism""=>""attraction""",San Pawl il-Baħar,Recreation,Yes,point
23958,"7002894502",Lucias,,,,,,,,"""shop""=>""hairdresser""",San Pawl il-Baħar,Shopping,Yes,point
23965,"7002890006",Rudi's Schnitzel Paradies,,,,,,,,"""amenity""=>""restaurant"",""mapillary""=>""758450568174034"",""opening_hours""=>""Tu-Sa 18:00-22:30; Su 12:00-15:00,18:00-22:30""",San Pawl il-Baħar,Recreation,Yes,point
23969,"7002895270",UMI - Sushi & Asian Fusion,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-26"",""opening_hours""=>""Mo-Su 11:30-23:00""",San Pawl il-Baħar,Recreation,Yes,point
23970,"2329334296",Tanti Gelateria,,,,,,,,"""amenity""=>""ice_cream"",""check_date""=>""2025-08-26""",San Pawl il-Baħar,Recreation,Yes,point
23971,"7037905895",Stylish Barber Shop,,,,,,,,"""check_date""=>""2025-08-26"",""male""=>""yes"",""opening_hours""=>""Tu-Su 09:00-20:00"",""shop""=>""hairdresser""",San Pawl il-Baħar,Shopping,Yes,point
23972,"2189448611",Saint Simon,,,,,,,,"""amenity""=>""pharmacy"",""check_date""=>""2025-08-26"",""healthcare""=>""pharmacy""",San Pawl il-Baħar,Medical Purpose,Yes,point
