fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,name_2,trip_category,keep_for_od
20545,"11579041237",Novi Burger,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""burger""",Il-Gżira,Recreation,Yes
20546,"11579028167",Tea Fusion,,,,,,,,"""amenity""=>""cafe"",""check_date""=>""2025-08-23"",""cuisine""=>""bubble_tea""",Il-Gżira,Recreation,Yes
20547,"11579068242",Good News,,,,,,,,"""shop""=>""newsagent""",Il-Gżira,Shopping,Yes
20548,"4471702045",HSBC,,,,,,,,"""amenity""=>""atm"",""brand""=>""HSBC"",""brand:wikidata""=>""Q190464"",""brand:wikipedia""=>""en:HSBC"",""check_date""=>""2025-08-23"",""name:de""=>""HSBC"",""name:en""=>""HSBC"",""operator""=>""HSBC"",""operator:wikidata""=>""Q190464"",""operator:wikipedia""=>""en:HSBC""",Il-Gżira,Personal Errands,Yes
20549,"11579069320",Sultan,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""turkish;kebab""",Il-Gżira,Recreation,Yes
20550,"11076806639",Four T's Pastizzeria,,,,,,,,"""amenity""=>""fast_food"",""check_date""=>""2025-08-23"",""cuisine""=>""pastizzerija;maltese"",""operator""=>""Four T's""",Il-Gżira,Recreation,Yes
20551,"6799728230",Yummy Gelato,,,,,,,,"""amenity""=>""ice_cream"",""check_date""=>""2025-08-23""",Il-Gżira,Recreation,Yes
20552,"11579064982",Pulcinella,,,,,,,,"""air_conditioning""=>""yes"",""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""italian"",""delivery""=>""yes"",""delivery:partner""=>""Wolt;Bolt Food"",""diet:vegan""=>""yes"",""diet:vegetarian""=>""yes"",""indoor_seating""=>""yes"",""opening_hours""=>""11:40-22:40"",""outdoor_seating""=>""no"",""payment:cash""=>""yes"",""payment:contactless""=>""yes"",""payment:credit_cards""=>""yes"",""payment:debit_cards""=>""yes"",""phone""=>""+35 62 767 70 46"",""reservation""=>""yes"",""smoking""=>""outside"",""takeaway""=>""yes"",""toilets""=>""yes"",""wheelchair""=>""limited""",Il-Gżira,Recreation,Yes
20553,"11586424310",,,,,,,,,"""amenity""=>""vending_machine"",""drinking_water:refill""=>""yes"",""fee""=>""yes"",""vending""=>""drinking_water""",Il-Gżira,Others,Yes
20554,"11586930345",St Matthew's Pharmacy by SkyPharma,,,,,,,,"""addr:street""=>""213 Triq Ix - Xatt, Il-Gżira"",""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"",""opening_hours""=>""Mo-Sa 07:30-00:00; Su 08:00-00:00"",""phone""=>""+356 2131 1797"",""website""=>""http://pharmacy.com.mt""",Il-Gżira,Medical Purpose,Yes
20555,"11586953391",Pirotta,,,,,,,,"""shop""=>""fishing""",Il-Gżira,Shopping,Yes
20556,"11586958561",Brown Jug,,,,,,,,"""amenity""=>""bar""",Il-Gżira,Recreation,Yes
20557,"11586964957",Bonnici Insurance,,,,,,,,"""check_date""=>""2025-08-23"",""office""=>""insurance""",Il-Gżira,Commuting to work,Yes
20558,"12186822382",Dun Karlu Manche,,,,,,,,"""artwork_type""=>""bust"",""inscription""=>""TIFKIRA 
TA' GHELUQ IL-HAMSA U GHOXRIN SENA
MILL-MEWT TAL-KAPPILLAN 
DUN KARLU MANCHE D.D.PH.D
LI GHIX IPPRIETKA L-VANGELU
U LI KIEN 
BENEFATTUR KBIR TAL-POPLU 
18 TA NOVEMBRU 1975 
MILL-KLERU U L-POPLU TAL-GZIRA"",""material""=>""metal"",""tourism""=>""artwork""",Il-Gżira,Recreation,Yes
20560,"12424736079",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes"",""material""=>""wood""",Il-Gżira,Others,Yes
20561,"12424736080",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes"",""material""=>""wood""",Il-Gżira,Others,Yes
20562,"13009351601",Bottega del Pesce,,,,,,,,"""check_date""=>""2025-09-27"",""opening_hours""=>""08:00-20:00; Su off"",""shop""=>""seafood"",""wheelchair""=>""no""",Il-Gżira,Shopping,Yes
20563,"13009351603",Panthea's hair salon,,,,,,,,"""check_date""=>""2025-08-23"",""mobile""=>""+35 67 79 462 47"",""opening_hours""=>""\""only after registration\""; PH off"",""phone""=>""+35 62 133 90 77"",""shop""=>""beauty"",""wheelchair""=>""no""",Il-Gżira,Shopping,Yes
20564,"13009351604",Ra store,,,,,,,,"""check_date""=>""2025-09-27"",""mobile""=>""+35 69 944 31 88"",""opening_hours""=>""05:30-14:00,16:00-20:00"",""shop""=>""convenience"",""wheelchair""=>""no""",Il-Gżira,Shopping,Yes
20565,"13009351605",Mariana's beauty studio,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""beauty""",Il-Gżira,Shopping,Yes
20572,"12748165013",,,,,,,,survey_point,,Il-Gżira,Others,Yes
20577,"13647302045",,,,,,,,,"""amenity""=>""waste_basket""",Il-Gżira,Others,Yes
20583,"11586934444",,,,,,,,,"""amenity""=>""waste_basket""",Il-Gżira,Others,Yes
20594,"13647314995",,,,,,,,,"""amenity""=>""waste_basket""",Il-Gżira,Others,Yes
20598,"13647350086",,,,,,,,,"""historic""=>""memorial"",""memorial""=>""sculpture""",Il-Gżira,Recreation,Yes
20599,"13647357594",,,,,,,,,"""amenity""=>""waste_basket""",Il-Gżira,Others,Yes
20600,"13647357595",,,,,,,,,"""amenity""=>""waste_basket""",Il-Gżira,Others,Yes
20602,"13647364811",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Il-Gżira,Others,Yes
20603,"13647368107",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Il-Gżira,Others,Yes
20604,"13647378401",,,,,,,,,"""historic""=>""memorial"",""memorial""=>""bust""",Il-Gżira,Recreation,Yes
20605,"13009351606",Borg hardware store,,,,,,,,"""opening_hours""=>""06:00-17:45"",""shop""=>""hardware"",""wheelchair""=>""yes""",Il-Gżira,Shopping,Yes
20606,"5317112714",Blubay Apartments by ST Hotels,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:postcode""=>""GZR1071"",""addr:street""=>""Triq Sir Frederick Ponsonby"",""addr:unit""=>""50"",""internet_access""=>""wlan"",""internet_access:fee""=>""no"",""was:tourism""=>""apartment"",""wheelchair""=>""yes""",Il-Gżira,Others,Yes
20609,"11579197517",London Butcher,,,,,,,,"""shop""=>""butcher""",Il-Gżira,Shopping,Yes
20610,"11579060177",,,,,,,,,"""addr:housenumber""=>""125"",""addr:street""=>""Triq Sir William Reid""",Il-Gżira,Others,Yes
20611,"11579182252",Al Sindbad,,,,,,,,"""diet:halal""=>""yes"",""shop""=>""butcher""",Il-Gżira,Shopping,Yes
20612,"11579064983",Turkish Bakery Store,,,,,,,,"""addr:housenumber""=>""123"",""addr:street""=>""Triq Sir Charles Cameron"",""check_date""=>""2025-08-23"",""cuisine""=>""turkish"",""shop""=>""bakery""",Il-Gżira,Shopping,Yes
20613,"11579046122",,,,,,,,,"""addr:housenumber""=>""123"",""addr:street""=>""Triq Sir Charles Cameron"",""building:levels""=>""2""",Il-Gżira,Others,Yes
20614,"11579072468",,,,,,,,,"""addr:housenumber""=>""121"",""addr:street""=>""Triq Sir Charles Cameron""",Il-Gżira,Others,Yes
20615,"11579064984",,,,,,,,,"""addr:housename""=>""St. Andrew"",""addr:housenumber""=>""118"",""addr:street""=>""Triq Sir Charles Cameron""",Il-Gżira,Others,Yes
20616,"11579058480",,,,,,,,,"""addr:housename""=>""St. George"",""addr:housenumber""=>""118"",""addr:street""=>""Triq Sir Charles Cameron""",Il-Gżira,Others,Yes
20617,"11579057381",Afro Deli & Cafe,,,,,,,,"""addr:housenumber""=>""22"",""amenity""=>""cafe"",""check_date""=>""2025-08-23"",""cuisine""=>""african"",""shop""=>""deli""",Il-Gżira,Shopping,Yes
20618,"11579073269",,,,"212",,,,,"""amenity""=>""post_box"",""collection_times""=>""Mo-Fr 7:00;Sa 12:30"",""colour""=>""red"",""manufacturer""=>""Medowall Steven & Co Ltd. Falkirk"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""post_box:type""=>""wall"",""royal_cypher""=>""GR"",""website""=>""https://www.maltapost.com""",Il-Gżira,Personal Errands,Yes
20619,"11579069661",Gżira United FC,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""sports""",Il-Gżira,Shopping,Yes
20620,"11579028184",,,,,,,,,"""amenity""=>""restaurant""",Il-Gżira,Recreation,Yes
20621,"11579060176",Blue Moon,,,,,,,,"""addr:housenumber""=>""125"",""addr:street""=>""Triq Sir William Reid"",""check_date""=>""2025-08-23"",""massage""=>""chinese"",""shop""=>""massage""",Il-Gżira,Shopping,Yes
20622,"5894535611",Centru Laburista,,,,,,,,"""addr:street""=>""Triq Sir Patrick Stuart"",""check_date""=>""2025-08-23"",""description""=>""Labour party center"",""office""=>""political_party""",Il-Gżira,Commuting to work,Yes
20623,"11579038433",Turkish Barber,,,,,,,,"""addr:housenumber""=>""12"",""addr:street""=>""Triq Sir William Reid"",""check_date""=>""2025-08-23"",""hairdresser""=>""barber"",""shop""=>""hairdresser""",Il-Gżira,Shopping,Yes
20624,"11579063498",,,,,,,,,"""addr:housenumber""=>""32"",""building:levels""=>""4""",Il-Gżira,Others,Yes
20625,"11579069943",,,,,,,,,"""addr:housename""=>""Arlington"",""addr:housenumber""=>""110""",Il-Gżira,Others,Yes
20626,"685953334",MyConvenience Gżira 6,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:housenumber""=>""100-101"",""addr:street""=>""Triq Sir Frederick Ponsonby"",""check_date""=>""2025-08-23"",""operator""=>""MyConvenience / MySupermarket (Malta)"",""shop""=>""convenience"",""website""=>""https://my.mt/locations/""",Il-Gżira,Shopping,Yes
20627,"11579069944",,,,,,,,,"""addr:housename""=>""Lansing""",Il-Gżira,Others,Yes
20628,"11579038434",,,,,,,,,"""addr:housenumber""=>""108""",Il-Gżira,Others,Yes
20629,"11579073270",,,,,,,,,"""addr:housenumber""=>""105""",Il-Gżira,Others,Yes
20630,"11579069321",,,,,,,,,"""addr:housenumber""=>""101""",Il-Gżira,Others,Yes
20631,"11579045402",Tony's Pharmacy,,,,,,,,"""addr:street""=>""100 Triq Sir Patrick Stuart, Il-Gżira"",""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"",""opening_hours""=>""Mo-Fr 08:00-13:00, 16:00-19:00; Sa 08:00-12:00"",""phone""=>""2133 2080"",""website""=>""https://www.yellow.com.mt/""",Il-Gżira,Medical Purpose,Yes
20632,"11579063499",Ta' Tereża,,,,,,,,"""shop""=>""bakery""",Il-Gżira,Shopping,Yes
20633,"11579068243",O'Hea,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""optician""",Il-Gżira,Shopping,Yes
20634,"11579043228",,,,,,,,,"""addr:housenumber""=>""43""",Il-Gżira,Others,Yes
20635,"11579069662",,,,,,,,,"""addr:housenumber""=>""46""",Il-Gżira,Others,Yes
20636,"11586971392",,,,"213",,,,,"""amenity""=>""post_box"",""collection_times""=>""Mo-Sa 7:09"",""colour""=>""red"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Il-Gżira,Personal Errands,Yes
20637,"6652710861",Balance Bowl,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:housenumber""=>""182"",""addr:street""=>""Triq Ix-Xatt"",""air_conditioning""=>""yes"",""amenity""=>""restaurant"",""description""=>""Vegan and vegetarian eatery with unlimited nutrition bar"",""diet:gluten_free""=>""yes"",""diet:vegan""=>""only"",""diet:vegetarian""=>""yes"",""indoor_seating""=>""yes"",""outdoor_seating""=>""yes"",""phone""=>""+356 2732 0556"",""toilets:wheelchair""=>""no"",""website""=>""https://balance-bowl.com"",""wheelchair""=>""limited""",Il-Gżira,Recreation,Yes
20638,"11579018230",VIP Barber Shop,,,,,,,,"""hairdresser""=>""barber"",""shop""=>""hairdresser""",Il-Gżira,Shopping,Yes
20639,"13565364001",Maharaja,,,,,,,,"""addr:housenumber""=>""186"",""addr:street""=>""Triq ix-Xatt"",""air_conditioning""=>""yes"",""amenity""=>""restaurant"",""cuisine""=>""indian"",""email""=>""john080199@gmail.com"",""indoor_seating""=>""yes"",""outdoor_seating""=>""yes"",""phone""=>""+356 2731 3200"",""website""=>""https://www.maharajamalta.com/""",Il-Gżira,Recreation,Yes
20652,"2810367530",,,,,,,,,"""access""=>""private"",""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""leisure""=>""playground""",Il-Gżira,Recreation,Yes
20660,"13647308773",,,,,,,,,"""playground""=>""swing""",Il-Gżira,Others,Yes
20661,"2471609507",Bayview Hotel & Apartments,,,,,,,,"""addr:city""=>""Tas-Sliema"",""addr:country""=>""MT"",""addr:housenumber""=>""143"",""addr:street""=>""The Strand"",""alt_name""=>""The Bayview Hotel & SPA"",""brand""=>""ST Hotels"",""check_date""=>""2025-08-23"",""internet_access""=>""wlan"",""internet_access:fee""=>""no"",""operator""=>""ST Group"",""phone""=>""(+356) 22 640 000"",""tourism""=>""hotel"",""website""=>""https://sthotelsmalta.com/bayview-hotel-apartments/"",""wheelchair""=>""yes""",Il-Gżira,Recreation,Yes
20662,"11578861833",,,elevator,,,,,,"""level""=>""0;1;2;3;4;5;6;7"",""maxweight""=>""400kg"",""operator""=>""Bayview Hotel""",Il-Gżira,Others,Yes
20665,"11578861832",,,,,,,,,"""amenity""=>""bar"",""level""=>""0""",Il-Gżira,Recreation,Yes
20667,"11578375363",Pho 01,,,,,,,,"""addr:housenumber""=>""138a"",""addr:street""=>""Triq IX-Xatt"",""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""contact:phone""=>""+35699889916"",""cuisine""=>""vietnamese"",""diet:pescetarian""=>""yes"",""diet:vegan""=>""yes"",""diet:vegetarian""=>""yes""",Il-Gżira,Recreation,Yes
20668,"5646202522",The Funky Monkey,,,,,,,,"""end_date""=>""2019"",""was:amenity""=>""pub""",Il-Gżira,Others,Yes
20669,"1497915206",,,,,,,,crane,"""crane:note""=>""FIXME"",""crane:type""=>""travel_lift""",Il-Gżira,Others,Yes
20670,"1657800057",,,,,,,,,"""leisure""=>""slipway""",Il-Gżira,Recreation,Yes
20674,"7129259785",MIDI plc,,,,,,,,"""email""=>""info@midimalta.com"",""name:ru""=>""Офис компании MIDI plc"",""office""=>""estate_agent"",""phone""=>""+35620655500"",""website""=>""https://www.midimalta.com/""",Il-Gżira,Commuting to work,Yes
20676,"11579046121",,,,,,,,,"""emergency""=>""assembly_point""",Il-Gżira,Others,Yes
20677,"11579072769",,,,,,,,,"""amenity""=>""vending_machine"",""check_date""=>""2025-08-10"",""drink:soft_drink""=>""yes"",""payment:cash""=>""yes"",""payment:contactless""=>""yes"",""vending""=>""drinks""",Il-Gżira,Others,Yes
20678,"11579182049",Bella Sicilia,,,,,,,,"""amenity""=>""cafe"",""check_date""=>""2025-08-23"",""outdoor_seating""=>""only""",Il-Gżira,Recreation,Yes
20682,"11579916181",TCB Tattoo,,,,,,,,"""check_date""=>""2025-08-23"",""level""=>""1"",""shop""=>""tattoo""",Il-Gżira,Shopping,Yes
20683,"11579972134",Gourmet Cocktail Bar,,,,,,,,"""amenity""=>""bar"",""check_date""=>""2025-08-23""",Il-Gżira,Recreation,Yes
20684,"11579974802",Red Dragon,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""chinese""",Il-Gżira,Recreation,Yes
20685,"11581592844",National Lottery,,,,,,,,"""check_date""=>""2025-08-23"",""old_name""=>""Maltco"",""operator""=>""IZI Interactive Limited"",""shop""=>""lottery"",""website""=>""https://www.lottery.mt""",Il-Gżira,Shopping,Yes
20687,"11592646469",,,,,,,,,"""amenity""=>""atm"",""check_date""=>""2025-08-23"",""location""=>""near reception desk of Bayview Hotel""",Il-Gżira,Personal Errands,Yes
20688,"12351134398",,,,,,,,survey_point,,Il-Gżira,Others,Yes
20689,"12424736059",,,,,,,,,"""traffic_calming""=>""bump""",Il-Gżira,Others,Yes
20690,"12424736072",,,,,,,,,"""traffic_calming""=>""bump""",Il-Gżira,Others,Yes
20692,"12424736075",,,,,,,,,"""traffic_calming""=>""bump""",Il-Gżira,Others,Yes
20693,"12424736076",,,,,,,,,"""traffic_calming""=>""bump""",Il-Gżira,Others,Yes
20695,"13056415666",Tal-Ħofra Cemetery,,,,,,,,"""was:building""=>""cemetery""",Il-Gżira,Others,Yes
20696,"13092794147",Suzie Q,,,,,,,,"""addr:housenumber""=>""143"",""addr:street""=>""The Strand"",""amenity""=>""restaurant"",""check_date""=>""2025-08-23""",Il-Gżira,Recreation,Yes
20697,"4367809098",Il-Fdalijiet tal-Lazzarett,,,,,,,,"""historic""=>""ruins"",""name:en""=>""Lazzaretto Ruins""",Il-Gżira,Recreation,Yes
20699,"1657799987",,sally_port,,,,,,,,Il-Gżira,Others,Yes
20702,"7129244686",Valletta view,,,,,,,,"""name:en""=>""The best Valletta view"",""name:ru""=>""Лучший вид на Валлетту"",""tourism""=>""viewpoint""",Il-Gżira,Recreation,Yes
20703,"12424736077",,,,,,,,,"""historic""=>""memorial"",""memorial""=>""plaque""",Il-Gżira,Recreation,Yes
20704,"2804607475",Paul & Rocco,,,,,,,,"""amenity""=>""fuel"",""check_date""=>""2025-08-23""",Il-Gżira,Personal Errands,Yes
20705,"13009351098",zodiac hair and beauty,,,,,,,,"""shop""=>""beauty""",Il-Gżira,Shopping,Yes
20706,"13092787955",Sphinx Pastizzeria,,,,,,,,"""amenity""=>""fast_food"",""check_date""=>""2025-08-23""",Il-Gżira,Recreation,Yes
20707,"13092787920",KFC,,,,,,,,"""alt_name""=>""Kentucky Fried Chicken"",""amenity""=>""fast_food"",""brand""=>""KFC"",""brand:wikidata""=>""Q524757"",""check_date""=>""2025-08-23"",""cuisine""=>""chicken"",""takeaway""=>""yes""",Il-Gżira,Recreation,Yes
20708,"10867789282",Pelin Kaya,,,,,,,,"""historic""=>""memorial"",""material""=>""metal"",""memorial""=>""plaque"",""website""=>""https://www.fanpage.it/esteri/travolta-e-uccisa-da-unauto-il-giorno-del-suo-30esimo-compleanno-gli-ultimi-momenti-di-vita-in-un-video/""",Il-Gżira,Recreation,Yes
20709,"2804607441",Miracle Foods,,,,,,,,"""addr:street""=>""Triq L-Imsida"",""check_date""=>""2025-08-23"",""description""=>""Frozen food supermarket"",""opening_hours""=>""Mo-Su 08:00-21:00"",""phone""=>""+35625582435"",""shop""=>""supermarket"",""website""=>""https://www.miraclefoods.com.mt/""",Il-Gżira,Shopping,Yes
20710,"13092787919",Gzira Souq,,,,,,,,"""check_date""=>""2025-08-23"",""opening_hours""=>""24/7"",""shop""=>""convenience""",Il-Gżira,Shopping,Yes
20711,"13092787918",Fabian Enterprises Limited,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""boat""",Il-Gżira,Shopping,Yes
20712,"13092787916",Soho,,,,,,,,"""check_date""=>""2025-08-23"",""office""=>""coworking""",Il-Gżira,Commuting to work,Yes
20713,"4777372321",Foam and Fork,,,,,,,,"""amenity""=>""cafe""",Il-Gżira,Recreation,Yes
20714,"13092787917",Mulberry Pakistan Mini Market,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""convenience""",Il-Gżira,Shopping,Yes
20715,"13009351099",Xi Shi restaurant,,,,,,,,"""addr:city""=>""Gzira"",""addr:housenumber""=>""47A"",""addr:street""=>""Triq San Gorg"",""amenity""=>""restaurant"",""capacity""=>""26"",""cuisine""=>""chinese"",""email""=>""zyq060121@foxmail.com"",""internet_access""=>""wlan"",""internet_access:fee""=>""no"",""payment:cards""=>""no"",""payment:cash""=>""yes"",""payment:revolut""=>""yes"",""phone""=>""+35 69 933 47 19"",""reservation""=>""yes"",""smoking""=>""outside"",""takeaway""=>""yes"",""toilets""=>""yes"",""toilets:unisex""=>""yes"",""wheelchair""=>""yes""",Il-Gżira,Recreation,Yes
20716,"13092787915",Jungle Joy,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""thai""",Il-Gżira,Recreation,Yes
20717,"13092787912",Greekside Business Centre,,,,,,,,"""check_date""=>""2025-08-23"",""office""=>""company""",Il-Gżira,Commuting to work,Yes
20718,"13092787913",Groffe Elevator Services Limited,,,,,,,,"""check_date""=>""2025-08-23"",""office""=>""company""",Il-Gżira,Commuting to work,Yes
20719,"13092787914",Medcomms,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""radiotechnics""",Il-Gżira,Shopping,Yes
20720,"13092787911",Dolce Sicilia,,,,,,,,"""amenity""=>""cafe"",""check_date""=>""2025-08-23""",Il-Gżira,Recreation,Yes
20721,"2804607445",Istanbul,,,,,,,,"""amenity""=>""fast_food"",""check_date""=>""2025-08-23"",""opening_hours""=>""24/7""",Il-Gżira,Recreation,Yes
20722,"7112563843",Wenzhou Asian Supermarket,,,,,,,,"""addr:housenumber""=>""252"",""check_date""=>""2025-08-23"",""shop""=>""convenience""",Il-Gżira,Shopping,Yes
20723,"6945631475",Zen to Go,,,,,,,,"""addr:city""=>""Ta' Xbiex"",""addr:country""=>""MT"",""addr:street""=>""Triq San Gorg"",""amenity""=>""fast_food"",""check_date""=>""2025-08-23"",""cuisine""=>""sushi"",""diet:vegetarian""=>""yes"",""drive_through""=>""no"",""indoor_seating""=>""yes"",""level""=>""0"",""opening_hours""=>""Mo-Su 11:00-22:30"",""operator""=>""Marina Restaurants Ltd"",""outdoor_seating""=>""yes"",""phone""=>""+35621383158"",""takeaway""=>""yes"",""website""=>""https://www.zensushitogo.com/""",Il-Gżira,Recreation,Yes
20724,"13092787909",Pisces,,,,,,,,"""beauty""=>""nails"",""check_date""=>""2025-08-23"",""shop""=>""beauty""",Il-Gżira,Shopping,Yes
20725,"5646202521",Chef’s Choice Express,,,,,,,,"""check_date""=>""2025-08-28"",""opening_hours""=>""Mo-Su 09:00-21:00"",""shop""=>""convenience""",Il-Gżira,Shopping,Yes
20726,"7043205700",Citadel,,,,,,,,"""office""=>""insurance""",Il-Gżira,Commuting to work,Yes
20728,"11579069322",Orient Market,,,,,,,,"""check_date""=>""2025-08-23"",""cuisine""=>""oriental"",""shop""=>""supermarket""",Il-Gżira,Shopping,Yes
20729,"6799770816",Moo's Kebab,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23""",Il-Gżira,Recreation,Yes
20730,"2804607436",The Toolbox,,,,,,,,"""contact:website""=>""www.thetoolboxmalta.com"",""opening_hours""=>""Mo-Sa 07:30-15:00"",""shop""=>""hardware""",Il-Gżira,Shopping,Yes
20731,"11586974003",Dhalia,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""estate_agent""",Il-Gżira,Shopping,Yes
20732,"12977601101",Alavits Hotel by ST Hotels,,,,,,,,"""check_date""=>""2025-08-23"",""tourism""=>""hotel""",Il-Gżira,Recreation,Yes
